ID,LIMIT_BAL,GENDER,EDUCATION,MARRIAGE,AGE,PAY_HISTORY,BILL_AMT,PAY_AMT,default
2216,180000,MALE,1,2,26,-1,667.1666667,818.1666667,0
2217,50000,MALE,2,1,26,-1,667,5192.666667,0
2218,20000,MALE,3,2,41,-1,2639.166667,803.5,0
2219,120000,MALE,2,2,36,-1,395.3333333,487,0
2220,120000,MALE,2,2,40,2,47841.16667,6666.666667,1
2221,50000,MALE,3,1,46,-2,26048.5,400,1
2222,480000,MALE,2,1,30,-1,10705.33333,12459.33333,0
2223,150000,MALE,1,1,37,-2,9062.333333,5947.5,1
2224,150000,MALE,2,1,34,2,55430.16667,2666.666667,1
2225,280000,MALE,1,1,34,-1,4307.666667,3757.5,0
2226,210000,MALE,3,1,47,-2,8341,8506.5,1
2227,50000,MALE,3,1,44,-1,1050.833333,1289.5,0
2228,200000,MALE,2,1,36,-1,1438.333333,1837,0
2229,30000,MALE,2,1,37,2,20702.16667,1133.5,1
2230,520000,MALE,2,1,34,-1,29427.33333,28538.33333,0
2231,50000,MALE,3,1,41,-2,8252.333333,467.1666667,1
2232,50000,MALE,2,1,39,2,32982.5,1533.333333,1
2233,130000,MALE,2,2,38,-1,7569.333333,7961,0
2234,280000,MALE,1,1,47,-1,3187.666667,3200.833333,0
2235,450000,MALE,2,2,36,-2,5276.5,4666.833333,1
2236,300000,MALE,1,1,39,-1,24924.5,21541.33333,0
2237,220000,MALE,2,1,55,-1,1173.666667,1198.666667,0
2238,180000,MALE,2,1,48,-1,1322.666667,1151,0
2239,500000,MALE,1,1,50,2,76372.16667,3685,1
2240,500000,MALE,3,1,52,-1,38459.66667,38137.16667,0
2241,160000,MALE,2,1,59,-1,1443,1443,0
2242,20000,FEMALE,1,2,25,-1,3767.833333,3767.833333,0
2243,200000,FEMALE,2,2,33,-1,2926.666667,758.1666667,0
2244,90000,FEMALE,2,1,37,-1,2928.5,3897.333333,0
2245,180000,FEMALE,2,1,34,-1,1485.666667,1433.333333,0
2246,120000,FEMALE,3,1,37,-1,2367,1843.666667,0
2247,100000,FEMALE,2,1,41,-1,2710.5,2981.5,0
2248,30000,MALE,2,2,31,2,12314,983.3333333,1
2249,200000,MALE,1,1,32,-1,443.3333333,25915,0
2250,550000,MALE,1,2,31,-1,4582.333333,2566.833333,0
2251,80000,MALE,2,2,24,2,8054.833333,4140.333333,1
2252,250000,MALE,1,2,31,-1,258.3333333,1108.333333,0
2253,170000,MALE,2,2,33,-1,2754,2754,0
2254,220000,MALE,1,1,33,-1,1731.166667,2009.833333,0
2255,370000,MALE,2,1,39,-1,2382.333333,1485.833333,0
2256,270000,MALE,1,1,45,-1,282.5,312.6666667,0
2257,210000,MALE,1,1,47,-1,12249.83333,11878.83333,0
2258,270000,MALE,1,1,39,-1,44686.83333,52475.33333,0
2259,210000,MALE,2,1,35,-1,1175.666667,207.1666667,0
2260,170000,MALE,1,1,51,-1,316,316,0
2261,30000,FEMALE,1,2,24,-1,973.1666667,866.3333333,0
2262,30000,FEMALE,2,2,22,-1,10122.66667,5031.166667,0
2263,80000,FEMALE,2,1,22,-2,66104.5,1402.166667,1
2264,30000,FEMALE,3,2,22,3,13635.66667,1635,1
2265,140000,FEMALE,2,2,24,2,52802,2250,1
2266,20000,FEMALE,2,2,24,2,13048.83333,659.8333333,1
2267,30000,FEMALE,2,1,26,2,30053.16667,1430.5,1
2268,340000,FEMALE,1,2,26,-1,9972,10569.16667,0
2269,50000,FEMALE,1,2,28,2,51398.5,1709.333333,1
2270,60000,FEMALE,2,2,27,3,59808.83333,1966.666667,1
2271,150000,FEMALE,2,2,25,2,118162,4166.666667,1
2272,80000,FEMALE,2,2,24,-1,843.6666667,654.6666667,0
2273,200000,FEMALE,2,2,27,-1,10661,7652,0
2274,110000,FEMALE,2,1,25,2,95184.83333,2700,1
2275,200000,FEMALE,1,2,30,2,108346,8393.166667,1
2276,60000,FEMALE,2,1,32,2,22333,1033.333333,1
2277,30000,FEMALE,2,1,25,2,29467.33333,1246.666667,1
2278,250000,FEMALE,3,1,32,-1,860,790,0
2279,30000,FEMALE,2,1,30,7,2400,0,1
2280,30000,FEMALE,3,1,44,-1,63.16666667,63.16666667,0
2281,50000,FEMALE,2,2,31,2,31047.16667,1516.666667,1
2282,20000,FEMALE,2,3,44,7,2400,0,1
2283,360000,FEMALE,2,2,31,-1,1970.333333,1947,0
2284,200000,FEMALE,1,1,35,-1,456.6666667,435.6666667,0
2285,330000,FEMALE,1,1,36,-1,713.3333333,1346.666667,0
2286,30000,FEMALE,3,1,35,3,2904.166667,100,1
2287,200000,FEMALE,2,1,31,2,5000,0,1
2288,300000,FEMALE,2,1,36,-1,38822.5,27063.33333,0
2289,140000,FEMALE,2,2,33,-1,2566,2566,0
2290,260000,FEMALE,2,1,32,-2,686.5,613.3333333,1
2291,290000,FEMALE,2,1,33,-2,1709.166667,1526.833333,1
2292,160000,FEMALE,2,1,35,-1,842,776,0
2293,30000,FEMALE,2,1,42,3,18615.33333,1000,1
2294,70000,FEMALE,2,1,46,2,25848,1133.333333,1
2295,150000,FEMALE,1,1,34,-1,2991.5,2992.166667,0
2296,150000,FEMALE,1,1,28,-1,5015,5015,0
2297,50000,FEMALE,2,2,29,2,30062.33333,1257.833333,1
2298,200000,FEMALE,2,1,40,-1,11127.83333,11787.66667,0
2299,400000,FEMALE,3,2,35,-2,8569.666667,9463.5,1
2300,100000,FEMALE,1,1,34,-1,52.5,80,0
2301,290000,FEMALE,1,1,38,-1,16835,17788.66667,0
2302,80000,FEMALE,3,1,43,2,71392.5,2950,1
2303,210000,FEMALE,1,1,40,-1,1758.5,2637.833333,0
2304,70000,FEMALE,2,1,41,2,53088,2116.666667,1
2305,210000,FEMALE,1,1,38,-1,5207.666667,4099.333333,0
2306,130000,FEMALE,1,2,28,-1,2651.666667,2438.833333,0
2307,200000,FEMALE,1,2,31,-1,1199.333333,570.5,0
2308,450000,FEMALE,2,2,36,-1,7722,5768.333333,0
2309,180000,FEMALE,2,2,44,-1,4409.833333,4013.5,0
2310,30000,FEMALE,2,1,45,2,25456.33333,1564.833333,1
2311,30000,FEMALE,2,1,43,2,16996.33333,1026,1
2312,200000,FEMALE,1,1,49,-1,2277.166667,2069.166667,0
2313,260000,FEMALE,1,1,45,-1,1983.5,1257.5,0
2314,260000,FEMALE,1,1,36,-1,936.8333333,1141.5,0
2315,300000,FEMALE,1,2,35,-1,642.5,926.5,0
2316,200000,FEMALE,1,1,39,-1,4557.666667,2139.333333,0
2317,80000,FEMALE,1,1,42,2,20066,1183.333333,1
2318,30000,FEMALE,2,1,48,2,12029.83333,816.6666667,1
2319,30000,FEMALE,3,1,46,2,29448.66667,1335.5,1
2320,220000,FEMALE,1,1,42,-1,5746,5746,0
2321,140000,FEMALE,3,2,34,-1,598.3333333,698.6666667,0
2322,100000,FEMALE,3,2,39,-1,1265,1268.666667,0
2323,10000,FEMALE,3,2,44,2,10533.66667,762,1
2324,170000,FEMALE,2,1,51,-1,4538.833333,6065.166667,0
2325,30000,FEMALE,2,1,56,2,16250.66667,850,1
2326,80000,FEMALE,2,1,56,2,67197.33333,2983.333333,1
2327,30000,FEMALE,3,1,53,2,19190.83333,1113.166667,1
2328,240000,FEMALE,1,1,58,-1,5448.833333,4770.833333,0
2329,80000,FEMALE,2,1,54,2,50495,2100,1
2330,30000,MALE,2,2,22,3,1050,0,1
2331,10000,MALE,3,2,22,2,8010.833333,291.6666667,1
2332,20000,MALE,3,2,24,2,17129.16667,950,1
2333,100000,MALE,2,1,24,2,13428.5,1150,1
2334,20000,MALE,1,2,24,2,19375.33333,982.1666667,1
2335,40000,MALE,2,2,24,2,39016.16667,1409.333333,1
2336,50000,MALE,1,2,26,2,40971.16667,1800,1
2337,200000,MALE,1,2,28,-1,2059.333333,1950.166667,0
2338,300000,MALE,2,2,27,-1,-66.33333333,83.33333333,0
2339,10000,MALE,2,1,27,2,4175.666667,388.8333333,1
2340,10000,MALE,1,2,30,7,2300,0,1
2341,290000,MALE,1,1,30,-1,-169,413,0
2342,30000,MALE,2,2,27,4,1650,0,1
2343,20000,MALE,2,2,29,2,14312,1833.333333,1
2344,30000,MALE,1,2,29,2,28305.5,1500,1
2345,70000,MALE,1,2,29,2,35921.16667,1633.333333,1
2346,20000,MALE,2,2,28,-1,316.6666667,191.6666667,0
2347,10000,MALE,2,2,28,2,5421.5,1624.833333,1
2348,200000,MALE,1,2,29,-1,4719.333333,3852.5,0
2349,360000,MALE,1,2,30,-1,4469.166667,3931.833333,0
2350,310000,MALE,2,2,45,-1,26984.33333,8856,0
2351,50000,MALE,1,2,32,2,32797.83333,1583.333333,1
2352,150000,MALE,2,2,32,2,59916.16667,23925.83333,1
2353,50000,MALE,3,1,46,2,12429,800,1
2354,230000,MALE,2,1,47,-1,664.8333333,500,0
2355,360000,MALE,1,2,34,-1,340,340,0
2356,140000,MALE,2,2,32,3,71526.66667,3116.666667,1
2357,260000,MALE,2,1,46,2,86602.83333,3666.666667,1
2358,250000,MALE,1,2,35,2,171547,9950,1
2359,220000,MALE,2,1,47,2,202026.6667,3834,1
2360,50000,MALE,3,2,34,2,35334.66667,1600,1
2361,50000,MALE,2,2,35,-1,259.1666667,7357.5,0
2362,30000,MALE,2,2,37,7,2379,0,1
2363,220000,MALE,3,1,39,2,183934.6667,6166.666667,1
2364,230000,MALE,2,1,34,-1,1964.5,2180,0
2365,20000,MALE,2,2,35,2,17843.83333,1384.666667,1
2366,180000,MALE,2,1,34,-1,4294.333333,2207.666667,0
2367,150000,MALE,1,1,43,-1,1422.666667,1323.666667,0
2368,170000,MALE,1,2,36,-1,2953.166667,1547.666667,0
2369,30000,MALE,2,2,43,2,17377.83333,1166.666667,1
2370,80000,MALE,2,1,36,3,550,0,1
2371,160000,MALE,1,1,47,3,61118.16667,2366.666667,1
2372,20000,MALE,2,2,36,3,15764.33333,516.6666667,1
2373,150000,MALE,1,2,37,2,37632.5,1633.333333,1
2374,300000,MALE,2,2,37,-1,18713.5,17817.5,0
2375,20000,MALE,2,2,50,3,12034.16667,800,1
2376,260000,MALE,2,1,62,-1,390,455,0
2377,30000,MALE,3,3,52,2,26536.83333,1494.833333,1
2378,50000,MALE,3,1,55,-1,390,390,0
2379,20000,MALE,3,1,53,7,2255,0,1
2380,20000,MALE,3,2,59,3,18860.16667,883.3333333,1
2381,50000,MALE,2,1,48,2,45501.33333,1750,1
2382,110000,MALE,2,1,54,2,58310.33333,2450,1
2383,140000,MALE,1,1,56,-1,3175.833333,3123.833333,0
2384,300000,MALE,1,2,55,-2,2933.166667,5035.333333,1
2385,200000,FEMALE,1,2,28,-1,3414.333333,3916,0
2386,260000,FEMALE,1,2,30,-2,1688.166667,1916.833333,1
2387,50000,FEMALE,2,2,22,2,31126,1472.5,1
2388,80000,FEMALE,1,2,23,-1,415,415,0
2389,50000,FEMALE,3,2,23,2,43945.16667,1908.333333,1
2390,10000,FEMALE,1,2,23,7,2400,0,1
2391,100000,FEMALE,2,2,24,3,97839.16667,3329.833333,1
2392,20000,FEMALE,1,2,24,-1,2467,2285,0
2393,50000,FEMALE,2,1,26,2,48621,1634.666667,1
2394,250000,FEMALE,2,2,25,-1,5211,5211,0
2395,100000,FEMALE,2,2,24,2,88299,3650,1
2396,120000,FEMALE,1,2,26,-1,1078.833333,816.1666667,0
2397,150000,FEMALE,2,2,27,-1,311.5,507,0
2398,30000,FEMALE,2,1,27,3,27815.83333,1600,1
2399,80000,FEMALE,2,2,24,2,25135.5,1433.333333,1
2400,50000,FEMALE,2,2,25,2,35764,1633.333333,1
2401,150000,FEMALE,2,1,27,-2,926.6666667,0,1
2402,30000,FEMALE,3,1,26,2,10519.5,850.8333333,1
2403,120000,FEMALE,1,2,29,-1,1475,1157.666667,0
2404,180000,FEMALE,1,2,29,-1,3379.166667,4700.833333,0
2405,160000,FEMALE,2,2,29,-1,1530.333333,1535,0
2406,50000,FEMALE,1,2,28,-1,1648.833333,1138.333333,0
2407,50000,FEMALE,1,2,27,2,34678.5,1300,1
2408,90000,FEMALE,1,2,28,-1,3195.833333,2732.5,0
2409,200000,FEMALE,1,2,25,-1,5397.666667,5391.333333,0
2410,360000,FEMALE,3,2,30,-1,2254,2946.666667,0
2411,100000,FEMALE,1,1,39,2,98152,3654.166667,1
2412,10000,FEMALE,2,3,46,4,8795,1065.833333,1
2413,40000,FEMALE,3,1,39,2,23885.5,1216.666667,1
2414,10000,FEMALE,2,1,41,7,2400,0,1
2415,50000,FEMALE,2,1,36,2,48113.83333,1980.833333,1
2416,360000,FEMALE,1,2,31,2,2500,0,1
2417,20000,FEMALE,2,1,38,2,17733.16667,496.8333333,1
2418,60000,FEMALE,3,1,47,2,20912.66667,745.6666667,1
2419,380000,FEMALE,2,1,31,-1,7350.333333,10875.16667,0
2420,90000,FEMALE,1,2,32,-1,5374.166667,8021.833333,0
2421,400000,FEMALE,2,2,32,-2,31584.16667,33878,1
2422,300000,FEMALE,2,2,40,-1,7899,6195.333333,0
2423,120000,FEMALE,2,1,45,-1,1235.5,1354.333333,0
2424,150000,FEMALE,1,1,41,-1,11118.33333,11905.83333,0
2425,200000,FEMALE,1,2,25,2,140763.6667,4850,1
2426,210000,FEMALE,1,1,34,-1,10934.16667,11712.83333,0
2427,20000,FEMALE,2,1,43,2,13087.66667,1200,1
2428,30000,FEMALE,3,1,41,-1,1105.166667,823.8333333,0
2429,200000,FEMALE,1,2,41,-1,5892.333333,5877.5,0
2430,120000,FEMALE,2,1,42,3,29017.33333,1350,1
2431,50000,FEMALE,2,1,36,2,49315.16667,1750,1
2432,210000,FEMALE,1,1,38,-1,419,496.3333333,0
2433,250000,FEMALE,2,1,35,-1,22986.33333,29361.16667,0
2434,20000,FEMALE,2,2,48,2,17240.16667,682,1
2435,100000,FEMALE,3,1,46,2,45647.5,1650,1
2436,200000,FEMALE,1,1,49,-1,950,950,0
2437,30000,FEMALE,2,2,47,2,16820.66667,1050,1
2438,230000,FEMALE,0,2,47,-1,4331.833333,3574,0
2439,190000,FEMALE,2,1,31,-1,1317.833333,1816.666667,0
2440,50000,FEMALE,3,1,32,-1,1352.666667,1127.5,0
2441,30000,FEMALE,2,1,43,2,25473,968.3333333,1
2442,360000,FEMALE,3,1,44,-1,3144,2758.666667,0
2443,180000,FEMALE,1,1,46,-1,15847,18746.33333,0
2444,80000,FEMALE,1,1,44,-1,6133.166667,3925.5,0
2445,240000,FEMALE,1,1,35,-1,316.6666667,380,0
2446,250000,FEMALE,2,1,33,-2,833.3333333,0,1
2447,120000,FEMALE,3,1,39,3,54324.16667,2609.666667,1
2448,50000,FEMALE,3,2,41,2,24952.66667,1100,1
2449,30000,FEMALE,2,2,42,-1,752.3333333,473.6666667,0
2450,220000,FEMALE,1,2,29,-1,4260.666667,4957.166667,0
2451,40000,FEMALE,2,1,33,2,25415.66667,1300,1
2452,110000,FEMALE,2,1,41,2,26856.66667,1616.666667,1
2453,150000,FEMALE,3,1,40,-1,5706,5636,0
2454,160000,FEMALE,2,2,42,-1,12811.33333,10645,0
2455,100000,FEMALE,2,1,43,-1,1538.833333,1699.666667,0
2456,140000,FEMALE,2,1,46,-1,517.3333333,586.3333333,0
2457,200000,FEMALE,3,1,43,-1,1457,1457,0
2458,20000,FEMALE,3,1,39,2,15775.33333,833.3333333,1
2459,500000,FEMALE,4,1,39,-1,-11.33333333,408.3333333,0
2460,50000,FEMALE,2,1,40,-1,9453.333333,9969.333333,0
2461,350000,FEMALE,1,1,42,-1,410,410,0
2462,80000,FEMALE,3,1,30,2,42858.16667,1850,1
2463,500000,FEMALE,1,2,31,-1,956.1666667,1178.5,0
2464,180000,FEMALE,1,2,33,2,126258.1667,5450,1
2465,280000,FEMALE,1,2,31,-1,3481,3534.833333,0
2466,20000,FEMALE,1,2,31,-1,346.6666667,485.3333333,0
2467,200000,FEMALE,1,1,31,-1,1039.166667,838.6666667,0
2468,80000,FEMALE,2,2,30,4,61639,2800,1
2469,360000,FEMALE,3,2,38,-1,793.3333333,981,0
2470,130000,FEMALE,2,1,47,2,127533.5,4367,1
2471,10000,FEMALE,2,1,46,2,8901.5,840.1666667,1
2472,130000,FEMALE,1,1,40,-1,941.3333333,943.3333333,0
2473,210000,FEMALE,1,1,41,-1,595.6666667,609.6666667,0
2474,70000,FEMALE,1,1,35,2,54896,2800,1
2475,360000,FEMALE,2,1,43,-1,3620.166667,2226.666667,0
2476,240000,FEMALE,1,1,34,-1,1375.833333,767.8333333,0
2477,90000,FEMALE,2,2,44,2,18243.5,1366.666667,1
2478,10000,FEMALE,3,2,50,2,841.6666667,241.6666667,1
2479,500000,FEMALE,1,1,50,-1,11879.5,10790.16667,0
2480,30000,FEMALE,2,1,58,2,12678.33333,782.1666667,1
2481,10000,FEMALE,3,1,51,7,2400,0,1
2482,100000,FEMALE,3,1,60,-1,3083.333333,2344.666667,0
2483,160000,FEMALE,2,1,58,-1,1443,1443,0
2484,20000,MALE,2,2,27,-1,390,195,0
2485,210000,FEMALE,1,1,54,-1,4929.333333,4698,0
2486,30000,MALE,2,1,23,2,28993.16667,1166.666667,1
2487,100000,MALE,2,2,23,-1,291,291,0
2488,10000,MALE,2,2,24,3,1050,0,1
2489,10000,MALE,2,2,22,2,8256.333333,728.5,1
2491,110000,MALE,2,2,24,2,103370.5,3883.333333,1
2492,10000,MALE,2,2,23,-1,816,570.5,0
2493,200000,MALE,1,2,26,2,177260.6667,5666.666667,1
2494,10000,MALE,2,1,26,6,2300,0,1
2495,30000,MALE,2,2,26,2,14827,605.3333333,1
2496,240000,MALE,1,2,27,-1,9726.333333,8263.166667,0
2497,70000,MALE,2,2,28,2,27968.16667,1183.333333,1
2498,30000,MALE,3,1,30,7,2400,0,1
2499,30000,MALE,2,2,28,-1,467.5,467.5,0
2500,50000,MALE,3,1,32,2,40383.83333,2066.666667,1
2501,120000,MALE,1,2,33,2,90745.16667,3133.333333,1
2502,100000,MALE,2,1,29,3,86792.33333,3650,1
2503,40000,MALE,2,1,44,2,26976.83333,1600,1
2504,10000,MALE,2,1,40,3,1050,0,1
2505,180000,MALE,1,2,30,-1,22543.5,23805.66667,0
2506,70000,MALE,2,2,44,2,45385.16667,1922.666667,1
2507,160000,MALE,2,2,36,-1,166.6666667,166.6666667,0
2508,200000,MALE,2,1,43,2,96566,3450,1
2509,80000,MALE,1,2,33,2,69390.5,2416.666667,1
2510,200000,MALE,1,1,49,-1,338.8333333,1228,0
2511,20000,MALE,2,1,31,2,7883.333333,733.3333333,1
2512,450000,MALE,1,2,34,-1,24155.66667,15607.83333,0
2513,30000,MALE,1,2,33,2,22872.16667,1000,1
2514,210000,MALE,1,1,42,-1,3518.166667,3362.666667,0
2515,90000,MALE,2,1,39,2,30304.5,1850,1
2516,800000,MALE,1,2,46,-1,4333.333333,7840,0
2517,130000,MALE,2,1,48,3,126064.5,4226.5,1
2518,160000,MALE,1,1,31,-1,14232.83333,11132,0
2519,280000,MALE,2,1,32,2,209260.3333,6916.666667,1
2520,170000,MALE,2,1,40,-1,3146,3947,0
2521,50000,MALE,3,2,31,2,19258,1604.666667,1
2522,150000,MALE,1,1,34,-1,1541.833333,2070.5,0
2523,360000,MALE,1,2,40,-1,2823.333333,2607.166667,0
2524,30000,MALE,3,1,48,-1,1261,1261,0
2525,60000,MALE,2,2,36,2,50800.33333,2083.333333,1
2526,110000,MALE,3,2,34,2,83624.83333,2939.333333,1
2527,250000,MALE,1,2,29,-1,1760.666667,1350.666667,0
2528,360000,MALE,3,1,36,-2,551.5,517.5,1
2529,20000,MALE,1,2,42,3,1050,0,1
2530,250000,MALE,1,2,41,-2,553.1666667,233.3333333,1
2531,30000,MALE,2,2,39,4,26074.33333,881.3333333,1
2532,210000,MALE,1,2,38,-1,2413.666667,2850.833333,0
2533,120000,MALE,3,1,43,2,44698,2159.833333,1
2534,10000,MALE,3,2,46,3,1050,0,1
2535,360000,MALE,2,1,30,-1,5668.166667,10754.5,0
2536,210000,MALE,2,1,41,2,90024.5,3700,1
2537,50000,MALE,2,1,46,-1,1724.333333,1667.666667,0
2538,130000,MALE,2,1,37,-1,985.1666667,1084.333333,0
2539,70000,MALE,2,2,39,2,37205.5,2017.5,1
2540,80000,MALE,2,2,33,-1,15855.5,10731.66667,0
2541,20000,MALE,2,2,40,2,10642.33333,920.5,1
2542,50000,MALE,2,1,54,2,37288.16667,1756,1
2543,190000,MALE,2,1,50,2,21151.83333,1166.666667,1
2544,300000,MALE,3,1,57,-1,2336.833333,2336.833333,0
2545,350000,MALE,1,1,55,-1,14578,14279,0
2546,10000,MALE,3,1,54,2,8571.5,833.3333333,1
2547,500000,MALE,1,1,62,-1,613.5,2941.666667,0
2548,20000,MALE,2,1,61,4,18792,787.6666667,1
2549,360000,MALE,1,1,62,-1,8084,7729.5,0
2550,180000,MALE,3,1,58,2,38030.5,1717.5,1
2551,170000,MALE,2,1,59,2,46786,1633.333333,1
2552,360000,MALE,3,1,56,-1,5847.166667,2356.333333,0
2553,200000,FEMALE,1,2,31,-1,3025.166667,2946.166667,0
2554,150000,FEMALE,2,1,53,-1,3900.833333,3683.166667,0
2555,480000,FEMALE,1,2,32,-1,10626,10621.33333,0
2556,20000,FEMALE,1,2,23,-1,669.1666667,630.3333333,0
2557,60000,FEMALE,1,2,23,2,29876.66667,1751.5,1
2558,150000,FEMALE,2,1,24,-1,2561.833333,513.3333333,0
2559,30000,FEMALE,3,2,26,2,13653,1050,1
2560,20000,FEMALE,1,2,26,2,19095.33333,675.5,1
2561,130000,FEMALE,1,2,26,-2,923.8333333,898.1666667,1
2562,80000,FEMALE,1,2,23,-1,1721.333333,3531.5,0
2563,80000,FEMALE,3,1,23,-1,234.5,179,0
2564,120000,FEMALE,1,2,26,-1,5532,6212.833333,0
2565,300000,FEMALE,1,2,25,-1,2643.5,2643.5,0
2566,40000,FEMALE,1,2,26,2,27799.83333,1150,1
2567,220000,FEMALE,2,2,26,-1,2788.5,2987.833333,0
2568,200000,FEMALE,2,1,27,-1,5212.833333,3105.5,0
2569,50000,FEMALE,3,1,27,-1,2312,1968,0
2570,210000,FEMALE,2,2,24,-1,3040.166667,3531.833333,0
2571,210000,FEMALE,2,2,26,-1,3582.833333,2875.333333,0
2572,300000,FEMALE,2,2,28,-1,935,908.1666667,0
2573,150000,FEMALE,1,2,24,-2,483.5,0,1
2574,160000,FEMALE,1,2,27,-2,3432.166667,3738.5,1
2575,300000,FEMALE,4,2,24,-1,6219.166667,6475,0
2576,180000,FEMALE,1,2,27,-1,264,264,0
2577,120000,FEMALE,1,2,28,-1,319,322,0
2578,130000,FEMALE,1,2,26,-1,6795.166667,6430.166667,0
2579,80000,FEMALE,2,2,25,-1,1623.833333,1623.833333,0
2580,20000,FEMALE,1,2,25,-1,1234.833333,958.6666667,0
2581,150000,FEMALE,1,2,26,-1,17989.16667,19933.16667,0
2582,80000,FEMALE,2,2,27,-1,1852.833333,1918,0
2583,60000,FEMALE,1,2,24,-1,4941.166667,5536.166667,0
2584,80000,FEMALE,1,2,25,2,48605.83333,2316.666667,1
2585,50000,FEMALE,2,2,27,2,43481,1900,1
2586,50000,FEMALE,3,2,26,2,32935.5,1333.333333,1
2587,120000,FEMALE,2,1,26,-1,8616.666667,16676.5,0
2588,150000,FEMALE,1,2,28,-1,214.3333333,214.3333333,0
2589,130000,FEMALE,1,2,29,-1,2825.333333,2858.666667,0
2590,80000,FEMALE,2,1,30,-1,10474.33333,4313,0
2591,200000,FEMALE,1,2,28,-1,10976.16667,17113.5,0
2592,140000,FEMALE,3,1,28,2,99254.66667,3400,1
2593,60000,FEMALE,2,2,26,2,51713,1738.5,1
2594,200000,FEMALE,1,2,26,-1,1766,1409.666667,0
2595,200000,FEMALE,1,2,28,-1,17516,4941.333333,0
2596,200000,FEMALE,1,1,28,-1,1393.833333,3510.666667,0
2597,230000,FEMALE,2,2,28,-1,81,42.16666667,0
2598,200000,FEMALE,1,1,30,-1,27412.5,20842.66667,0
2599,150000,FEMALE,1,2,29,-1,1843.666667,1292.833333,0
2600,120000,FEMALE,1,2,27,-1,4393.666667,689.5,0
2601,150000,FEMALE,1,2,25,-1,275,220,0
2602,30000,FEMALE,1,2,26,-1,1450.666667,1420.333333,0
2603,170000,FEMALE,3,2,31,-1,52.83333333,482.5,0
2604,70000,FEMALE,1,2,27,-1,5104.166667,6942.333333,0
2605,180000,FEMALE,1,2,28,-1,576.1666667,630.5,0
2606,150000,FEMALE,4,1,26,-1,123.5,401.6666667,0
2607,150000,FEMALE,1,2,27,-1,5275.5,6831.666667,0
2608,30000,FEMALE,2,1,30,2,27362.16667,580.8333333,1
2609,180000,FEMALE,2,2,28,3,188704.3333,1000,1
2610,100000,FEMALE,1,2,27,-1,546.5,1306.333333,0
2611,200000,FEMALE,1,2,30,-1,2811,2916,0
2612,200000,FEMALE,2,2,28,2,178235.8333,6166.666667,1
2613,180000,FEMALE,2,2,28,-1,310,511.6666667,0
2614,50000,FEMALE,2,1,28,-1,1119.333333,1042.5,0
2615,140000,FEMALE,1,2,28,-1,10436.16667,14024.16667,0
2616,210000,FEMALE,1,2,28,-1,5582.833333,5581.333333,0
2617,210000,FEMALE,1,1,29,-1,671,671.6666667,0
2618,110000,FEMALE,2,2,29,3,550,0,1
2619,50000,FEMALE,2,2,28,2,47123.5,1916.666667,1
2620,190000,FEMALE,1,2,28,2,164189.1667,5858.333333,1
2621,210000,FEMALE,1,2,31,-1,326,326,0
2622,200000,FEMALE,1,2,31,-1,2413.666667,1743.666667,0
2623,130000,FEMALE,5,2,39,-1,289,289,0
2624,140000,FEMALE,2,1,28,2,121230.8333,4523.166667,1
2625,240000,FEMALE,1,2,29,-1,629,686.6666667,0
2626,160000,FEMALE,3,1,31,-2,460.3333333,429,1
2627,50000,FEMALE,2,1,41,2,26212.33333,1083.333333,1
2628,280000,FEMALE,1,2,29,-1,2010,26192.66667,0
2629,100000,FEMALE,1,1,30,3,101609.6667,2431,1
2630,20000,FEMALE,2,1,26,4,18090.66667,1183.833333,1
2631,70000,FEMALE,3,1,35,2,52815.66667,2243.333333,1
2632,30000,FEMALE,3,1,35,2,27708.66667,1233.333333,1
2633,50000,FEMALE,2,3,31,2,42926.83333,2000,1
2634,210000,FEMALE,1,2,30,-1,5910.5,5609.166667,0
2635,30000,FEMALE,3,1,36,-1,8701.666667,6250.5,0
2636,120000,FEMALE,2,1,39,-1,9041.333333,7113.333333,0
2637,90000,FEMALE,1,2,30,2,18697.5,1333.333333,1
2638,250000,FEMALE,3,1,43,-1,16092.16667,19611.5,0
2639,100000,FEMALE,1,1,40,2,65657.66667,2657.666667,1
2640,210000,FEMALE,2,2,38,-1,6134.166667,6134.166667,0
2641,200000,FEMALE,3,2,33,2,54398.83333,2183.333333,1
2642,210000,FEMALE,2,1,40,-1,3145.833333,2666.666667,0
2643,100000,FEMALE,3,1,36,-1,575.8333333,642.5,0
2644,150000,FEMALE,3,1,35,-1,498.3333333,343.3333333,0
2645,80000,FEMALE,2,1,36,-1,1079.5,947.1666667,0
2646,160000,FEMALE,2,1,40,-2,390,455,1
2647,20000,FEMALE,2,1,46,5,15638.33333,1833.333333,1
2648,20000,FEMALE,2,1,43,-1,1541,1295.166667,0
2649,30000,FEMALE,2,1,25,2,27164.16667,1685.666667,1
2650,50000,FEMALE,2,1,38,-1,909.5,727,0
2651,230000,FEMALE,2,1,49,-1,1157.666667,1157.666667,0
2652,160000,FEMALE,2,1,41,-1,5565.5,4714.833333,0
2653,150000,FEMALE,2,1,37,-1,974.1666667,974.1666667,0
2654,220000,FEMALE,1,1,36,3,3123.5,1223,1
2655,400000,FEMALE,2,2,30,-2,2770.833333,3943.166667,1
2656,250000,FEMALE,2,2,41,-1,1619.166667,2197.833333,0
